list_name,name,label,Type,GrowthHabitSub,Duration,Foliar,fulllist
PlantsList,COCO4,COCO4    Conyza coulteri    Coulter s horseweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,COCOV2,COCOV2    Conyza coulteri var. virgata    Coulter s horseweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,CODI4,CODI4    Commelina dianthifolia Delile    birdbill dayflower,NonWoody,Forb,Perennial,Y,Y
PlantsList,COGR4,COGR4    Collomia grandiflora Douglas ex Lindl.    grand collomia,NonWoody,Forb,Annual,Y,Y
PlantsList,COHI5,COHI5    Coriflora hirsutissima    hairy clematis,NonWoody,Forb,Perennial,Y,Y
PlantsList,COLI2,COLI2    Collomia linearis Nutt.    tiny trumpet,NonWoody,Forb,Annual,Y,Y
PlantsList,COLLO,COLLO    Collomia spp.    Trumpet,NonWoody,Forb,Annual,Y,Y
PlantsList,COMA14,COMA14    Coryphantha macromeris    nipple beehive cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,COMA25,COMA25    Corallorhiza maculata (Raf.) Raf.    summer coralroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,COMAN,COMAN    Comandra Nutt.    bastard toadflax,NonWoody,Forb,Perennial,Y,Y
PlantsList,COOR,COOR    Conringia orientalis (L.) Dumort.    hare s ear mustard,NonWoody,Forb,Annual,Y,Y
PlantsList,COPA3,COPA3    Collinsia parviflora Lindl.    maiden blue eyed Mary,NonWoody,Forb,Annual,Y,Y
PlantsList,CORA,CORA    Coleogyne ramosissima Torr.    blackbrush,Woody,Shrub,Perennial,Y,Y
PlantsList,CORA5,CORA5    Cordylanthus ramosus Nutt. ex Benth.    bushy bird s beak,NonWoody,Forb,Annual,Y,Y
PlantsList,CORAL5,CORAL5    Corallorhiza Gagnebin orth. cons.    coralroot,NonWoody,Forb,Perennial,Y,Y
PlantsList,CORDY,CORDY    Cordylanthus Nutt. ex Benth.    bird s-beak,NonWoody,Forb,Annual,Y,Y
PlantsList,CORO7,CORO7    Coryphantha robustispina    long-tubercle beehive cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,COROU,COROU    Coryphantha robustispina subsp. uncinata    Scheer s beehive cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,COSC2,COSC2    Conioselinum scopulorum (A. Gray) J.M. Coult. & Rose    Rocky Mountain hemlockparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,COSCU,COSCU    Coryphantha scheeri var. uncinata    Scheer s beehive cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,COSCV,COSCV    Coryphantha scheeri var. valida    Scheer s beehive cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,COSE16,COSE16    Cornus sericea L.    redosier dogwood,Woody,Shrub,Perennial,Y,Y
PlantsList,COSES,COSES    Cornus sericea L. ssp. sericea    redosier dogwood,Woody,Shrub,Perennial,Y,Y
PlantsList,COTI3,COTI3    Coreopsis tinctoria Nutt.    golden tickseed,NonWoody,Forb,Annual,Y,Y
PlantsList,COUM,COUM    Comandra umbellata (L.) Nutt.    bastard toadflax,NonWoody,Forb,Perennial,Y,Y
PlantsList,COUMP,COUMP    Comandra umbellata (L.) Nutt. ssp. pallida (A. DC.) Piehl    pale bastard toadflax,NonWoody,Forb,Perennial,Y,Y
PlantsList,COVI9,COVI9    Coryphantha vivipara (Nutt.) Britton & Rose,Woody,Succulent,Perennial,Y,Y
PlantsList,COVIR,COVIR    Coryphantha vivipara (Nutt.) Britton & Rose var. radiosa (Engelm.) Backeb.,Woody,Succulent,Perennial,Y,Y
PlantsList,COWR2,COWR2    Cordylanthus wrightii A. Gray    Wright s bird s beak,NonWoody,Forb,Annual,Y,Y
PlantsList,CRAC2,CRAC2    Crepis acuminata Nutt.    tapertip hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRACA,CRACA    Crepis acuminata Nutt. ssp. acuminata    tapertip hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRAM3,CRAM3    Cryptantha ambigua (A. Gray) Greene    basin cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRAN4,CRAN4    Cryptantha angustifolia    Panamint cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRAT,CRAT    Crepis atribarba A. Heller     slender hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRATA2,CRATA2    Crepis atribarba A. Heller ssp. atribarba    slender hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRBA4,CRBA4    Cryptantha bakeri (Greene) Payson    Baker s cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRBR12,CRBR12    Critesion brachyantherum (Nevski) Barkworth & D.R. Dewey,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,CRCE,CRCE    Cryptantha celosioides (Eastw.) Payson    buttecandle,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRCI2,CRCI2    Cryptantha circumscissa(Hook. Arn.) I.M. Johnst.    cushion cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRCI3,CRCI3    Cryptantha cinerea (Greene) Cronquist    James  cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRCR3,CRCR3    Cryptantha crassisepala (Torr. & A. Gray) Greene    thicksepal cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CREL4,CREL4    Cryptantha elata (Eastw.) Payson    cliffdweller's cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRFE3,CRFE3    Cryptantha fendleri    cryptantha sanddune cats-eye,NonWoody,Forb,Annual,Y,Y
PlantsList,CRFL5,CRFL5    Cryptantha flava (A. Nelson) Payson     Brenda s yellow cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRFL6,CRFL6    Oreocarya flavoculata    roughweed cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRFU,CRFU    Cryptantha fulvocanescens (S. Watson) Payson    tawny cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRGR12,CRGR12    Crassina grandiflora    Rocky Mountain zinnia,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRGR3,CRGR3    Cryptantha gracilis Osterh.    narrowstem cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRHU2,CRHU2    Cryptantha humilis (A. Gray) Payson     roundspike cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRIN4,CRIN4    Crepis intermedia A. Gray    limestone hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRKE,CRKE    Cryptantha kelseyana Greene    Kelsey s cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRMI5,CRMI5    Cryptantha minima Rydb.    little cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRMO4,CRMO4    Crepis modocensis Greene    Modoc hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRMOM,CRMOM    Crepis modocensis Greene ssp. modocensis    Modoc hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CROC,CROC    Crepis occidentalis Nutt.    largeflower hawksbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRPO5,CRPO5    Croton pottsii    leatherweed,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRPT,CRPT    Cryptantha pterocarya (Torr.) Greene    wingnut cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRRI,CRRI    Crataegus rivularis Nutt.    river hawthorn,Woody,Shrub,Perennial,Y,Y
PlantsList,CRRO6,CRRO6    Cryptantha rollinsii I.M. Johnst.    Rollins  cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRRU3,CRRU3    Crepis runcinata    meadow hawkbeard,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRSC2,CRSC2    Cryptantha scoparia A. Nelson     Pinyon Desert cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRSE3,CRSE3    Cryptantha sericea (A. Gray) Payson    silky cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRST5,CRST5    Cryptantha stricta (Osterh.) Payson     Yampa River cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRTE4,CRTE4    Croton texensis (Klotzsch) M ¼ll. Arg.    Texas croton,NonWoody,Forb,Annual,Y,Y
PlantsList,CRTH,CRTH    Cryptantha thyrsiflora (Greene) Payson    calcareous cryptantha,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRVI4,CRVI4    Cryptantha virgata (Porter) Payson    miner s candle,NonWoody,Forb,Perennial,Y,Y
PlantsList,CRWA2,CRWA2    Cryptantha watsonii (A. Gray) Greene    Watson s cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRYPT,CRYPT    Cryptantha Lehm. ex G. Don    cryptantha,NonWoody,Forb,Annual,Y,Y
PlantsList,CRYPT3,CRYPT3    Cryptogramma species    fern,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYAN8,CYAN8    Cymopterus anisatus A. Gray,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYAR3,CYAR3    Cyperus aristatus    bearded flatsedge,NonWoody,Sedge,Annual,Y,Y
PlantsList,CYARR,CYARR    Cyperus aristatus var. runyonii    bearded flatsedge,NonWoody,Sedge,Annual,Y,Y
PlantsList,CYBU,CYBU    Cymopterus bulbosus A. Nelson    bulbous springparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYCO22,CYCO22    Cymopterus constancei R. L. Hartm.    Constance's spring parsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYDA4,CYDA4    Cylindropuntia davisii    thistle cholla,Woody,Succulent,Perennial,Y,Y
PlantsList,CYDU,CYDU    Cymopterus duchesnensis M.E. Jones    Uinta Basin springparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYFE,CYFE    Cymopterus fendleri A. Gray,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYFR2,CYFR2    Cystopteris fragilis (L.) Bernh.    brittle bladderfern,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYGY,CYGY    Cyphomeris gypsophiloides    red cyphomeris,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYGYS,CYGYS    Cyphomeris gypsophiloides var. stewartii    red cyphomeris,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYIM2,CYIM2    Cylindropuntia imbricata (Haw.) F.M. Knuth    tree cholla,Woody,Succulent,Perennial,Y,Y
PlantsList,CYIMI,CYIMI    Cylindropuntia imbricata (Haw.) F.M. Knuth var. imbricata    tree cholla,Woody,Succulent,Perennial,Y,Y
PlantsList,CYIN9,CYIN9    Cyperus inflexus    bearded flatsedge,NonWoody,Sedge,Annual,Y,Y
PlantsList,CYLE6,CYLE6    Cymopterus lemmonii (J.M. Coult. & Rose) Dorn,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYLE8,CYLE8    Cylindropuntia leptocaulis    Christmas cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,CYLIN2,CYLIN2    Cylindropuntia (Engelm.) Kreuzinger    cholla,Woody,Succulent,Perennial,Y,Y
PlantsList,CYMO,CYMO    Cymopterus montanus Nutt. ex Torr. & A. Gray    mountain springparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYMOP2,CYMOP2    Cymopterus spp.    Springparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYNOG,CYNOG    Cynoglossum L.    hound s tongue,NonWoody,Forb,Annual,Y,Y
PlantsList,CYOF,CYOF    Cynoglossum officinale    Hound’s tongue,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYPL,CYPL    Cymopterus planosus (Osterh.) Mathias    Rocky Mountain springparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYPU2,CYPU2    Cymopterus purpureus S. Watson    purple springparsley,NonWoody,Forb,Perennial,Y,Y
PlantsList,CYSP8,CYSP8    Cylindropuntia spinosior    walkingstick cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,CYSQR,CYSQR    Cyperus squarrosus var. runyonii    bearded flatsedge,NonWoody,Sedge,Annual,Y,Y
PlantsList,CYWH,CYWH    Cylindropuntia whipplei (Engelm. & J.M. Bigelow) F.M. Knuth    Whipple cholla,Woody,Succulent,Perennial,Y,Y
PlantsList,DACA7,DACA7    Dalea candida Michx. ex Willd.    white prairie clover,NonWoody,Forb,Perennial,Y,Y
PlantsList,DAFL3,DAFL3    Dasiphora floribunda (Pursh) Raf.,Woody,Shrub,Perennial,Y,Y
PlantsList,DAFR6,DAFR6    Dasiphora fruticosa (L.) Rydb.    shrubby cinquefoil,Woody,Shrub,Perennial,Y,Y
PlantsList,DAGL,DAGL    Dactylis glomerata L.    orchardgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DAGL3,DAGL3    Dalea glaberrima    woolly prairie clover,NonWoody,Forb,Perennial,Y,Y
PlantsList,DAIN,DAIN    Danthonia intermedia Vasey    timber oatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DAJA,DAJA    Dalea jamesii (Torr.) Torr. A. Gray    Jame's prairie clover,NonWoody,Forb,Perennial,Y,Y
PlantsList,DAPA2,DAPA2    Danthonia parryi    Parry oatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DAPO,DAPO    Dalea pogonathera    bearded prairie clover,NonWoody,Forb,Perennial,Y,Y
PlantsList,DAPU7,DAPU7    Dasyochloa pulchella (Kunth) Willd. ex Rydb.    low woollygrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DASC7,DASC7    Dalea scoparia    broom dalea,Woody,Shrub,Perennial,Y,Y
PlantsList,DATE8,DATE8    Dalea terminalis    woolly prairie clover,NonWoody,Forb,Perennial,Y,Y
PlantsList,DAWH2,DAWH2    Dasylirion wheeleri    common sotol,Woody,Succulent,Perennial,Y,Y
PlantsList,DAWR2,DAWR2    Datura wrightii Regel    sacred thorn-apple,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEBA2,DEBA2    Delphinium barbeyi    subalpine larkspur,NonWoody,Forb,Perennial,Y,Y
PlantsList,DECA18,DECA18    Deschampsia caespitosa (L.) P. Beauv. orth. var.,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DECA6,DECA6    Descurainia californica (A. Gray) O.E. Schulz    Sierra tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DECE,DECE    Deschampsia cespitosa (L.) P. Beauv.    tufted hairgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DEGE2,DEGE2    Delphinium geyeri Greene    Geyer s larkspur,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEGL3,DEGL3    Delphinium glaucum S. Watson    Sierra larkspur,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEIN13,DEIN13    Descurainia incisa (Engelm. ex A. Gray) Britton,NonWoody,Forb,Annual,Y,Y
PlantsList,DEIN5,DEIN5    Descurainia incana (Bernh. ex Fisch. & C.A. Mey.) Dorn    mountain tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DENU2,DENU2    Delphinium nuttallianum    pine larkspur Nuttall larkspur,NonWoody,Forb,Perennial,Y,Y
PlantsList,DENUF,DENUF    Delphinium nuttallianum Pritz. ex Walp. var. fulvum C.L. Hitchc.,NonWoody,Forb,Perennial,Y,Y
PlantsList,DENUL2,DENUL2    Delphinium nuttallianum Pritz. ex Walp. var. levicaule C.L. Hitchc.,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEOB,DEOB    Descurainia obtusa    blunt tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DEOBA,DEOBA    Descurainia adenophora    blunt tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DEOC,DEOC    Delphinium  —occidentale (S. Watson) S. Watson (pro sp.) [barbeyi  — glaucum],NonWoody,Forb,Perennial,Y,Y
PlantsList,DEOCB,DEOCB    Delphinium occidentale (S. Watson) S. Watson var. barbeyi (Huth) S.L. Welsh,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEOCC,DEOCC    Delphinium occidentale (S. Watson) S. Watson ssp. cucullatum (A. Nelson) Ewan,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEOCC2,DEOCC2    Delphinium occidentale (S. Watson) S. Watson var. cucullatum (A. Nelson) R.J. Davis,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEOCQ,DEOCQ    Delphinium occidentale (S. Watson) S. Watson ssp. quercicola Ewan,NonWoody,Forb,Perennial,Y,Y
PlantsList,DEPIB,DEPIB    Descurainia pinnata (Walter) Britton ssp. brachycarpa (Richardson) Detling    Non-woody Forb-herb,NonWoody,Forb,Annual,Y,Y
PlantsList,DEPIB2,DEPIB2    Descurainia pinnata (Walter) Britton var. brachycarpa (Richardson) Fernald,NonWoody,Forb,Annual,Y,Y
PlantsList,DEPIG,DEPIG    Descurainia pinnata subsp. glabra    western tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DEPIO2,DEPIO2    Descurainia pinnata subsp. ochroleuca    western tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DEPIO5,DEPIO5    Descurainia pinnata var. ochroleuca    western tansymustard,NonWoody,Forb,Annual,Y,Y
PlantsList,DERA,DERA    Delphinium ramosum Rydb.    mountain larkspur,NonWoody,Forb,Perennial,Y,Y
PlantsList,DESC,DESC    Delphinium scaposum Greene    tall mountain larkspur,NonWoody,Forb,Perennial,Y,Y
PlantsList,DESO,DESO    Delphinium sonnei Greene,NonWoody,Forb,Perennial,Y,Y
PlantsList,DIBI8,DIBI8    Dieteria bigelovii (A. Gray) D.R. Morgan & R.L. Hartm.,NonWoody,Forb,Perennial,Y,Y
PlantsList,DICA18,DICA18    Dieteria canescens (Pursh) Nutt.    hoary tansyaster,NonWoody,Forb,Perennial,Y,Y
PlantsList,DICOP,DICOP    Digitaria cognata var. pubiflora    Carolina crabgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DICOP2,DICOP2    Digitaria cognata subsp. pubiflora    Carolina crabgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DIDU,DIDU    Diplachne dubia    green sprangletop,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DIFU2,DIFU2    Dipsacus fullonum L.    Fuller s teasel,NonWoody,Forb,Annual,Y,Y
PlantsList,DIGR9,DIGR9    Dithyrea griffithsii    touristplant,NonWoody,Forb,Annual,Y,Y
PlantsList,DILA4,DILA4    Dipsacus laciniatus L.    cutleaf teasel,NonWoody,Forb,Annual,Y,Y
PlantsList,DIMU2,DIMU2    Diplotaxis muralis (L.) DC.    annual wallrocket,NonWoody,Forb,Perennial,Y,Y
PlantsList,DIPA26,DIPA26    Dinebra panicea    mucronate sprangletop,NonWoody,Graminoid,Annual,Y,Y
PlantsList,DISP,DISP    Distichlis spicata (L.) Greene    saltgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DIST3,DIST3    Distichlis stricta (Torr.) Rydb.,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DISTD,DISTD    Distichlis stricta (Torr.) Rydb. var. dentata (Rydb.) C.L. Hitchc.,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DISTI,DISTI    Distichlis Raf.    saltgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,DITE4,DITE4    Diplotaxis tenuifolia    perennial wallrocket,NonWoody,Forb,Perennial,Y,Y
PlantsList,DIWI6,DIWI6    Dithyrea wislizeni    touristplant,NonWoody,Forb,Annual,Y,Y
PlantsList,DIWIG,DIWIG    Dithyrea wislizeni var. griffithsii    touristplant,NonWoody,Forb,Annual,Y,Y
PlantsList,DOFR3,DOFR3    Dondia fruticosa    Mojave seablite,NonWoody,Forb,Perennial,Y,Y
PlantsList,DOPU,DOPU    Dodecatheon pulchellum(Raf.) Merr.    darkthroat shootingstar,NonWoody,Forb,Perennial,Y,Y
PlantsList,DRACO,DRACO    Dracocephalum L.    dragonhead,NonWoody,Forb,Annual,Y,Y
PlantsList,DRAL4,DRAL4    Draba albertina Greene    slender draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRAU,DRAU    Draba aurea Vahl ex Hornem.    golden draba,NonWoody,Forb,Perennial,Y,Y
PlantsList,DRCR2,DRCR2    Draba crassifolia Graham    snowbed draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRCU,DRCU    Draba cuneifolia Nutt. ex Torr. & A. Gray    wedgeleaf draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRCUC,DRCUC    Draba cuneifolia Nutt. ex Torr. & A. Gray var. cuneifolia    wedgeleaf draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRHE,DRHE    Draba helleriana Greene    Heller s draba,NonWoody,Forb,Perennial,Y,Y
PlantsList,DRNE,DRNE    Draba nemorosa L.    woodland draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRPA2,DRPA2    Dracocephalum parviflorum Nutt.    American dragonhead,NonWoody,Forb,Annual,Y,Y
PlantsList,DRRE,DRRE    Draba rectifructa C.L. Hitchc.    mountain draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRRE2,DRRE2    Draba reptans (Lam.) Fernald    Carolina draba,NonWoody,Forb,Annual,Y,Y
PlantsList,DRSP,DRSP    Draba spectabilis Greene    showy draba,NonWoody,Forb,Perennial,Y,Y
PlantsList,DRST4,DRST4    Draba streptocarpa A. Gray    pretty draba,NonWoody,Forb,Perennial,Y,Y
PlantsList,DYAC,DYAC    Dyssodia acerosa    pricklyleaf dogweed,Woody,SubShrub,Perennial,Y,Y
PlantsList,DYGR,DYGR    Dysphania graveolens (Willd.) Mosyakin & Clemants    fetid goosefoot,NonWoody,Forb,Annual,Y,Y
PlantsList,DYPA,DYPA    Dyssodia papposa (Vent.) Hitchc.    fetid marigold,NonWoody,Forb,Annual,Y,Y
PlantsList,DYPE,DYPE    Dyssodia pentachaeta    fiveneedle pricklyleaf,NonWoody,Forb,Perennial,Y,Y
PlantsList,ECCHC2,ECCHC2    Echinocereus chloranthus var. cylindricus    nylon hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECCO5,ECCO5    Echinocereus coccineus Engelm.    scarlet hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECCOC,ECCOC    Echinocereus coccineus Engelm. var. coccineus    scarlet hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECHIN2,ECHIN2    Echinocactus Link Otto    echinocactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECHIN3,ECHIN3    Echinocereus Engelm.    hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECHIN5,ECHIN5    Echinocystis Torr. & A. Gray    echinocystis,NonWoody,Forb,Annual,Y,Y
PlantsList,ECHO,ECHO    Echinocactus horizonthalonius    devilshead,Woody,Succulent,Perennial,Y,Y
PlantsList,ECTR,ECTR    Echinocereus triglochidiatus Engelm.    kingcup cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECTRT,ECTRT    Echinocereus triglochidiatus Engelm. var. triglochidiatus    kingcup cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECVI2,ECVI2    Echinocereus viridiflorus Engelm.    nylon hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECVIC2,ECVIC2    Echinocereus viridiflorus var. cylindricus    nylon hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECVIC5,ECVIC5    Echinocereus viridiflorus subsp. cylindricus    nylon hedgehog cactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ECWI2,ECWI2    Echinocactus wislizeni    candy barrelcactus,Woody,Succulent,Perennial,Y,Y
PlantsList,ELAL7,ELAL7    Elymus albicans (Scribn. & J.G. Sm.)    Montana wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELAN,ELAN    Elaeagnus angustifolia L.    Russian olive,Woody,Shrub,Perennial,Y,Y
PlantsList,ELAR12,ELAR12    Elytrigia arizonica    Arizona wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELAR7,ELAR7    Elymus arizonicus (Scribn. & J.G. Sm.) Gould     Arizona wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELBA3,ELBA3    Elymus bakeri (E.E. Nelson)      Baker s wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELCA15,ELCA15    Elaeagnus canadensis (L.) A. Nelson,Woody,Shrub,Perennial,Y,Y
PlantsList,ELCA4,ELCA4    Elymus canadensis L.    Canada wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELCI2,ELCI2    Elymus cinereus    Basin wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELELB,ELELB    Elymus elymoides var. brevifolius    squirreltail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELELB2,ELELB2    Elymus elymoides (Raf.) Swezey ssp. brevifolius (J.G. Sm.) Barkworth    squirreltail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELELE,ELELE    Elymus elymoides spp. elymoides    Squirreltail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELEOC,ELEOC    Eleocharis R. Br.    spikerush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,ELGL,ELGL    Elymus glaucus Buckley    blue wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELHI6,ELHI6    Elymus hispidus subsp. hispidus    intermediate wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELJU,ELJU    Elymus junceus    Russian wildrye,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELLA3,ELLA3    Elymus lanceolatus (Scribn. & J.G. Sm.) Gould    thickspike wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELMA5,ELMA5    Eleocharis macrostachya Britton    pale spikerush,NonWoody,Sedge,Perennial,Y,Y
PlantsList,ELMU3,ELMU3    Elymus multisetus M.E. Jones    big squirreltail,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELNY,ELNY    Ellisia nyctelea (L.) L.    Aunt Lucy,NonWoody,Forb,Annual,Y,Y
PlantsList,ELPA3,ELPA3    Eleocharis palustris (L.) Roem. Schult.    common spikebrush,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELRE4,ELRE4    Elymus repens    Quackgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELSC4,ELSC4    Elymus scribneri (Vasey) M.E. Jones    spreading wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELSU3,ELSU3    Elymus subsecundus (Link)  . L  ve & D. L  ve,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELTR,ELTR    Elymus trachycaulus    slender wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELTRB2,ELTRB2    Elatine triandra Schkuhr var. brachysperma (A. Gray) Fassett,NonWoody,Graminoid,Perennial,Y,Y
PlantsList,ELVI11,ELVI11    Elymus violaceus (Hornem.) B  cher ex J. Feilberg    Arctic Wheatgrass,NonWoody,Graminoid,Perennial,Y,Y
